"","time","lat","long","site.name","fagus","quercus","picea","tsuga","pinus","alnus","cyperaceae","ambrosia"
"7300",-6500,40.8,-77.416667,"Panther Run Pond",1.89873417721519,30.0632911392405,0.632911392405063,6.9620253164557,8.86075949367089,0.632911392405063,6.0126582278481,0.632911392405063
"7301",-6500,40.886,-72.5783,"Sears Pond",3.48869701902155,35.3652150991603,0.4688222114436,4.1679609001748,23.0144868780979,0.704227118951175,0.280968063897943,0.547144812067076
"7302",-6500,41,-81.966667,"Quillin Site",6.9377990430622,38.2775119617225,0,0.717703349282297,1.67464114832536,0.478468899521531,3.58851674641148,1.67464114832536
"7303",-6500,41.015,-121.573,"Flycatcher Basin",0,0,0,0,50,0,0,0
"7304",-6500,41.038875,-75.263845,"Tannersville Bog",6.99680111194575,52.649987115387,0.0830564784053156,12.9549399898237,2.57719635201201,3.07774349181042,0,0.533506928855766
"7305",-6500,41.098185,-74.63963,"Lake Grinnell",1.88824333561176,59.6804511278195,0,9.62064251537936,4.6907040328093,0.162337662337662,1.32433356117567,0.37593984962406
"7306",-6500,41.190975,-122.510539444445,"Mumbo Lake",0,8.52152666472158,0,0.49628097138072,61.4516945935548,0.826722426325815,0.412745989239122,0
"7307",-6500,41.196155,-81.334765,"East Twin Lake",18.2526629072682,37.2611215538847,0.242794486215539,0.391604010025063,2.46318922305764,0.168389724310777,0.391604010025063,0.168389724310777
"7308",-6500,41.20728,-122.4971,"Cedar Lake",0,2.03520143110002,0.117785630153121,0.260235772603264,59.6599647157457,2.66412781110267,0.291120815138282,0
"7309",-6500,41.23687,-74.1833,"Spruce Pond",7.06810717235693,63.8417590926029,0.040983606557377,5.67191794366468,3.77099407658426,3.03623531771861,0.0391849529780564,0
"7310",-6500,41.275,-70.058333,"Taupawshas Bog",0.0797448165869219,22.6193826813022,0,1.38484952726439,19.1867071124037,1.20399036807706,0.18867727846056,1.12424555149013
"7311",-6500,41.306,-73.4495,"Umpawaug Pond",5.97182340272793,48.4186360260422,0.0673854447439353,6.29330812869378,3.51937980558678,3.76394128097812,2.3155845489803,0.202156334231806
"7312",-6500,41.327855,-70.792695,"Black Pond",5.36141996318987,49.9067140660061,0.574843052719159,4.50167662557043,6.81113380228424,7.10107657010312,0.289942767818874,0.442477876106195
"7313",-6500,41.346515,-122.55987,"Bluff Lake",0,7.54504504504505,0.675675675675676,0,52.027027027027,0.675675675675676,0.337837837837838,0
"7314",-6500,41.3525,-72.29915,"Rogers Lake",3.87932524525549,56.1166443044757,0.158041099135557,3.30498668723403,6.08901048262227,6.76445061178218,0.731113919259904,0.475930506181754
"7315",-6500,41.37778,-106.255405,"East Glacier Lake",0,0,37.4348279457769,0,11.1574556830031,0.417101147028154,0.417101147028154,0.417101147028154
"7316",-6500,41.382,-120.2205,"Patterson Lake",0,0,0,0,61.9384638139702,0.881617814133152,0.302236198462614,0.297091570097705
"7317",-6500,41.391389,-74.037778,"Sutherland Pond",3.26791401619521,67.6797736039048,0,3.6398093597239,2.74956360654333,4.16695103411179,0,0
"7318",-6500,41.40935,-74.551335,"Binnewater Pond",5.31602377652478,60.0939662626699,0,8.18296801476986,2.07585915654,2.67984005321342,0.0892147512319186,0.141228591496029
"7319",-6500,41.416667,-84.75,"Ladd Lake",1.51975683890578,50.4559270516717,0.303951367781155,0,2.12765957446809,0,1.51975683890578,0.911854103343465
"7320",-6500,41.43051,-70.695725,"Cedar Tree Neck Bog",2.08333333333333,39.5833333333333,0.138888888888889,0.833333333333333,5.41666666666667,0.833333333333333,0.833333333333333,0.416666666666667
"7321",-6500,41.43305,-70.66464,"Uncle Seth's Pond",3.19634703196347,34.703196347032,0,1.59817351598174,7.76255707762557,1.36986301369863,2.28310502283105,0.228310502283105
"7322",-6500,41.564035,-70.63573,"Deep-Falmouth Pond",4.67042717210126,61.8749376022239,0.148969328688546,3.62745772786965,8.73474889807231,4.30843516443905,0.294114473833691,0.0684931506849315
"7323",-6500,41.576111,-87.2225,"Portage Marsh",0,54.389721627409,0,0,11.5631691648822,0.428265524625268,1.49892933618844,1.71306209850107
"7324",-6500,41.583056,-85.25,"Pretty Lake",1.41484175696497,58.3981207850269,0.0334672021419009,0,2.9739082114622,0.100401606425703,0.800308150842363,0.452375539895431
"7325",-6500,41.61499,-86.84671,"Pinhook Bog",1.26050420168067,49.7899159663866,0,0,2.73109243697479,0.210084033613445,8.82352941176471,0.210084033613445
"7326",-6500,41.6355,-87.0945,"Cowles Bog",1.14613180515759,38.6819484240688,0,0.286532951289398,3.43839541547278,0.286532951289398,3.72492836676218,3.72492836676218
"7327",-6500,41.638535,-86.544595,"Clear Lake",6.0309563565585,43.5169191993456,0,0,4.39236945035339,0.300109247477669,4.378879619736,3.46066164977851
"7328",-6500,41.6496,-122.16715,"Grass Lake",0,0,0.095831336847149,0.0479156684235745,31.9118351701006,0.287494010541447,1.62913272640153,0.095831336847149
"7329",-6500,41.67,-86.53,"Hudson Lake",6.08108108108108,50.2252252252252,0,0.225225225225225,3.82882882882883,0.225225225225225,2.7027027027027,1.12612612612613
"7330",-6500,41.673889,-76.35,"Spring Lake",13.8592750533049,43.0703624733475,0,17.6972281449893,3.41151385927505,0.852878464818763,0.426439232409382,0
"7331",-6500,41.72106,-102.499255,"Swan Lake",0,0.281418091345754,0.67636279908667,0,4.46303509411516,0,35.8776087137274,9.57301200503994
"7332",-6500,41.75738,-86.52208,"Spicer Lake",12.7720690495415,28.6424499244491,0.0783761064134896,0,0.309804940909826,0,2.07384397893177,1.0324541407684
"7333",-6500,41.7847,-115.48365,"Mission Cross Bog",0,0.0345130381760418,0.0125976316452507,0,1.97653556627916,0.163599174588186,1.10948931461752,0.403135897641392
"7334",-6500,41.81115,-73.292685,"Mohawk Pond",18.0333796410832,28.6931223476126,0,14.8488496013093,2.38191523778712,2.26987268540545,0.801663272879517,0.244780862846594
"7335",-6500,41.8545,-73.2566,"West Side Pond",12.5409357174705,26.101612828831,0,20.0842545471318,3.83642625420888,3.40785043280392,0.647668393782383,0
"7336",-6500,41.88215,-71.012,"Deep-Taunton Pond",6.76854812721549,54.464440643514,0.294985250737463,5.2638754616891,4.04055427480727,1.31256042239905,0.57509729555539,0.147492625368732
"7337",-6500,41.916667,-77.925,"Rose Lake",11.7381489841986,10.6094808126411,0,34.5372460496614,0.451467268623025,0,0,0.225733634311512
"7338",-6500,41.92,-82.76,"Lake Erie",0,35.953975404846,0.130890052356021,0.130890052356021,22.6244977474735,0.261780104712042,0.872397418726409,2.32619018629003
"7339",-6500,41.9327,-70.0005,"Duck Pond",2.31578947368421,37.0526315789474,0,4.63157894736842,29.2631578947368,1.05263157894737,0.421052631578947,0.210526315789474
"7340",-6500,41.95,-71.033333,"Titicut Swamp",3.28542094455852,45.3798767967146,0.205338809034908,4.51745379876797,15.4004106776181,11.088295687885,0.410677618069815,0.205338809034908
"7341",-6500,41.966667,-71.116667,"Winneconnet Pond",4.21387108607928,39.9171360134654,0.584795321637427,4.55320342677111,6.18404868259209,15.2451392934982,1.43069851751149,0.18450184501845
"7342",-6500,41.976925,-120.210015,"Lily Lake",0,0,0,0,63.4981867871971,0.566037735849057,0.70531350186577,0.188679245283019
"7343",-6500,41.98435,-111.33339,"Bear Lake",0,0.946372239747634,0.946372239747634,0,18.9274447949527,0,2.8391167192429,1.57728706624606
"7344",-6500,42.02,-93.27,"Colo Marsh",0,5.09695062755704,1.54743949795437,0,1.6380192080993,0.270005547465502,3.67671277997365,8.36778829484779
"7345",-6500,42.022,-123.459,"Bolan Lake",0,2.63157894736842,0.164473684210526,0,17.1052631578947,22.0394736842105,0,0
"7346",-6500,42.028785,-74.604205,"Balsam Lake",5.90284405420882,10.7423490488007,0,32.5213145002227,2.08373099191958,0,1.97636317363365,0
"7347",-6500,42.08019,-71.96105,"Blood Pond",11.3073669230175,47.215554611368,0,11.5074383504561,4.56782835443858,3.3590474322731,0.237075806564299,0.116190880684404
"7348",-6500,42.10864,-73.4372,"Guilder Pond",21.5830733405679,13.9341992222825,0.429553264604811,27.7480104901429,1.67045351781516,0.250384337131488,0,0.250384337131488
"7349",-6500,42.173985,-72.70505,"Round Pond",9.53286374681481,36.2591058660814,0.0793650793650794,6.8847593496214,13.0434615416396,0.767225428859994,0.177693496277567,0.430801773852268
"7350",-6500,42.17535,-72.7018,"Doe Pond",11.8126272912424,34.4195519348269,0,12.4236252545825,11.6089613034623,1.0183299389002,0.407331975560081,0
"7351",-6500,42.234015,-88.357005,"Crystal Lake",0.447928331466965,47.2564389697648,0,0,4.81522956326988,0.223964165733483,2.23964165733483,4.70324748040314
"7352",-6500,42.26,-93.7,"Jewell Site",0,1.18049117512571,0.084610005835282,0,0.356367124652372,0.0152137532329226,3.37852483183313,2.52446421141395
"7353",-6500,42.32129,-113.64955,"Lake Cleveland",0,0,0,0,15.0027495003957,0.28997170026422,0.519856757735485,0.987473007953433
"7354",-6500,42.35154,-88.18475,"Volo Bog",0,59.4059405940594,0.33003300330033,0,5.28052805280528,0,1.65016501650165,2.97029702970297
"7355",-6500,42.377775,-73.09478,"Benson Pond",16.4950987721948,10.8827753517002,0.0892060660124889,30.1877557927414,2.38245113177917,0.163532297628782,0,0.17097221482688
"7356",-6500,42.4,-85.383333,"Wintergreen Lake",10.8,51.6,2.4,0,3.2,0.4,0.4,1.2
"7357",-6500,42.41874,-111.77765,"Plan B Pond",0,0.100806451612903,2.10413466461854,0,14.1550392558457,0,1.00806451612903,3.40181771633384
"7358",-6500,42.48245,-70.88225,"Ware Pond",8.43537414965986,54.9659863945578,0.54421768707483,6.53061224489796,2.58503401360544,1.63265306122449,0.816326530612245,0.272108843537415
"7359",-6500,42.5,-73.316667,"Berry Pond",9.83009708737864,22.2087378640777,0.121359223300971,21.2378640776699,6.18932038834951,0.849514563106796,0.242718446601942,0
"7360",-6500,42.516667,-72.2125,"Tom Swamp",3.14731585518102,11.5754903145262,0.31585518102372,5.70822761870243,8.35153638596915,41.7219201804196,0.877652933832709,0
"7361",-6500,42.533333,-72.183333,"Gould's Bog",5.89812332439678,24.9329758713137,0.134048257372654,17.0241286863271,7.37265415549598,2.68096514745308,0.268096514745308,0.536193029490617
"7362",-6500,42.5375,-72.178,"Hemlock Hollow",9.32550537503067,17.386941992489,1.28204776296626,27.0035339839514,18.7625760826732,0.226736187774928,0.168350168350168,0.225623936964143
"7363",-6500,42.541667,-78.670278,"Houghton Bog",14.3816445173305,15.8764128282423,0,4.82522098300864,3.53538790258375,0.753054748441154,0.150610949688231,0.828927282583794
"7364",-6500,42.558,-120.775,"Dead Horse Lake",0,0,0,0,82.2420914296442,0.306486435745799,0,0
"7365",-6500,42.566667,-72.883333,"Hawley Bog Pond-1",16.9431279620853,14.6919431279621,0,20.3791469194313,3.19905213270142,14.9289099526066,0,0
"7366",-6500,42.56705,-72.5108,"Green Pond",11.6094986807388,38.5224274406332,0,13.1926121372032,12.401055408971,0,0.263852242744063,0
"7367",-6500,42.60379,-73.561755,"Burden Lake",14.2709973922698,29.4479874002737,0.229273708398957,16.700059383956,5.6324391314451,2.36167411117709,0.229273708398957,0.298210735586481
"7368",-6500,42.62006,-71.086805,"Berry Pond",7.12161581785208,53.3845383508416,0.0770416024653313,9.73034421414512,6.97852401723615,3.19208700307149,0.539392989519492,0.264200792602378
"7369",-6500,42.622222,-78.466667,"Protection Bog",13.8129496402878,12.8057553956835,0,26.3309352517986,5.17985611510791,0.575539568345324,0.287769784172662,0.143884892086331
"7370",-6500,42.65171,-73.053365,"North Pond",18.5298621745789,11.0260336906585,0.306278713629403,32.9249617151608,3.98162327718224,0.459418070444104,0.153139356814701,0.459418070444104
"7371",-6500,42.67595,-72.19285,"Little Royalston Pond",19.4549709691375,14.5170541492156,0.185190284738668,28.9129004899451,8.4609975441493,0.927549299494981,0.247606698485392,0.0615006150061501
"7372",-6500,42.728889,-109.193889,"Rapid Lake",0,0,11.0552763819095,0.16750418760469,44.0536013400335,0,0.50251256281407,2.51256281407035
"7373",-6500,42.78895,-88.8432,"Lima Bog",0.160282755219464,49.2067293218912,0.0708215297450425,0,9.31358121888221,0.393441947302169,1.66114972447506,5.80777196916534
"7374",-6500,42.82814,-72.4211,"Lost Swamp",7.85123966942149,13.0165289256198,1.03305785123967,19.8347107438017,15.0826446280992,1.44628099173554,0,0.826446280991736
"7375",-6500,42.916667,-81.25,"Pond Mills Pond",20.8900652124367,19.4530095502768,0,1.57311218450635,2.93595653484491,0.0933706816059757,0.45695758618408,0.373203349581302
"7376",-6500,42.94975,-73.85325,"Ballston Lake",24.860853432282,7.60667903525046,2.04081632653061,28.2003710575139,5.56586270871985,0.742115027829314,0,0.556586270871985
"7377",-6500,43.02469,-77.57376,"Devil's Bathtub",21.8202852047547,32.5152977678187,0,4.36607906443294,3.9853751350778,0,1.28597378662017,0
"7378",-6500,43.03,-93.87,"Zuehl Farm Site",0,6.3508064516129,0.604838709677419,0.100806451612903,5.84677419354839,0.201612903225806,26.7137096774194,8.26612903225806
"7379",-6500,43.04099,-78.399245,"Divers Lake",24.2093561331282,16.697031468307,0.0382701875239189,8.05211582840686,1.65940830239443,0.296295930904841,0.143400253194446,0.434948471841312
"7380",-6500,43.06619,-111.43795,"Grays Lake",0,0,0.946135638005064,0,25.7018606187383,0,22.709319608059,0
"7381",-6500,43.083333,-89.866667,"Blue Mounds Creek",0,21.0424339031496,0,0,13.8267465508712,0.331858407079646,26.2346781729237,6.66671247182982
"7382",-6500,43.09816,-78.002715,"Byron-Bergen Swamp (Site 2)",1.36986301369863,1.95694716242661,0,1.36986301369863,11.1545988258317,0.195694716242661,0.195694716242661,0.782778864970646
"7383",-6500,43.1,-89.416667,"Lake Mendota",0.273224043715847,39.0957319696028,0.56476923322022,0,12.4516082779716,0.418996638468034,0.992926444582517,2.24991635998662
"7384",-6500,43.123889,-83.241111,"Chippewa Bog",3.89777270131354,50.2281904074865,0,0.321301930908471,8.85662358655235,0.80917534477906,0.161812297734628,0.326797385620915
"7385",-6500,43.12507,-93.42973,"Clear Lake",0,13.3149356649672,0.387120582908793,0,7.46233333944846,0.781580937636441,6.46941115174135,22.8932380001085
"7386",-6500,43.225,-80.659722,"Maplehurst Lake",20.511545984029,19.6735571572134,0,7.03753930605232,5.5333736749403,0.333088402148191,0.429800200987649,0.236376603308732
"7387",-6500,43.233333,-80.366667,"Decoy Lake",2.33159956112962,10.7816673309744,0.17858752388446,3.70535510376431,66.5113525474122,0.119404313058178,0.993395843295492,0.661693700913039
"7388",-6500,43.236667,-80.413333,"Hams Lake",30.0556473372658,16.8729597271062,0,4.45705220163895,5.95129584841689,0.0944287063267233,0.185836384571696,0.138622031408334
"7389",-6500,43.26191,-80.2592416666666,"Spirea Wetland",2.05128205128205,5.64102564102564,0.256410256410256,2.05128205128205,41.7948717948718,0.128205128205128,8.71794871794872,0.128205128205128
"7390",-6500,43.2917,-71.1781,"Little Willey Pond",12.2159361884436,14.5534804728958,0,29.5316951263041,17.0245990266485,2.26125782572282,0.0535331905781585,0.107066381156317
"7391",-6500,43.33,-79.82,"Peatsah Section",0,1.73913043478261,2.60869565217391,0,40,0,0.869565217391304,2.60869565217391
"7392",-6500,43.333333,-95.2,"West Okoboji Lake",0,2.33494712956295,0.403697821105166,0,4.31729273224869,0.15015015015015,5.27661671282628,21.4340756236367
"7393",-6500,43.4,-88.1,"Radtke Lake",0.319488817891374,41.1755339366981,0.321543408360129,0,7.85829489536998,1.7643795650432,0.961548339377254,3.20824301696064
"7394",-6500,43.416667,-84.883333,"Vestaburg Bog",6.98565966513275,49.383579635557,0.223374551256482,1.26533511047117,11.4020985144036,0.695345714925039,0.223374551256482,0.927281660132118
"7395",-6500,43.4178,-89.73205,"Devils Lake",0.181494415037908,31.2667725569592,0.0484848484848485,0,9.0105916757622,0.739084148585996,1.89143369538536,1.57636460873448
"7396",-6500,43.438889,-109.95,"Forest Pond 2",0,0.332005478529059,1.11455580198687,0,60.3236407953894,0.0419111483654652,5.88207426094001,0.810925574623902
"7397",-6500,43.439585,-89.670815,"Hansen Marsh",0,14.6666666666667,3,0,62,2,4.33333333333333,1
"7398",-6500,43.44083,-79.95551,"Twiss Marl Pond",0.527704485488127,17.9419525065963,0.263852242744063,1.31926121372032,58.0474934036939,0,0.527704485488127,0.263852242744063
"7399",-6500,43.45,-109.940833,"Park Pond 2",0,0,0.846501128668172,0,61.1738148984199,0.112866817155756,10.2708803611738,0.451467268623025
"7400",-6500,43.459167,-109.92,"Park Pond 3",0,0.153054640564077,0.892628782257804,0,59.4052799298058,0.0306308064583867,9.60207655298383,0.887609035829148
"7401",-6500,43.4665277777778,-79.9491666666667,"Crawford Bog",18.492050616621,8.23546045627872,0.317921073618138,5.87535417169748,6.17165605541733,0.189916857753443,1.32267625506783,0.241310850807418
"7402",-6500,43.468275,-79.94872,"Crawford Lake",23.0561497326203,8.57754010695187,0,4.73128342245989,6.26470588235294,0.348930481283422,0,0.117647058823529
"7403",-6500,43.471667,-109.938889,"Forest Pond 1",0,0,0.996677740863787,0,63.8704318936877,0,2.82392026578073,1.16279069767442
"7404",-6500,43.48,-85,"Demont Lake",12.2177055103884,30.9349593495935,0,0,7.85907859078591,0,0,0
"7405",-6500,43.5,-105.45,"Antelope Playa",0,0,0,0,10.1123595505618,0,5.0561797752809,5.0561797752809
"7406",-6500,43.51,-76.9,"Lake Ontario, Rochester Basin",0,14.8409893992933,0,11.3074204946996,43.1095406360424,0,0,0.706713780918728
"7407",-6500,43.556667,-78.15,"Lake Ontario, Mississauga Basin",0,6.44067796610169,0,5.76271186440678,44.7457627118644,0.338983050847458,0.677966101694915,1.35593220338983
"7408",-6500,43.5581,-112.6283,"Rattlesnake Cave",0,0,0,0,7.06106870229008,0,0,1.7175572519084
"7409",-6500,43.6774,-94.698115,"Fox Lake",0,7.02895605036329,0.430039460248918,0,6.97827855297326,0.61416255154488,3.98272711755253,23.4623873976467
"7410",-6500,43.75,-110.6,"Hedrick Pond",0,0.692148760330578,2.76629935720845,0,66.3969237832874,0.138888888888889,1.79866850321396,0.414370982552801
"7411",-6500,43.766667,-110.316667,"Lily Lake",0,0,4.43503401360544,0,81.4479591836735,0,2.17993197278912,0.133333333333333
"7412",-6500,43.766667,-110.316667,"Lily Lake Fen",0,0.15527950310559,3.54830183692348,0,78.7795691819744,0,0.31055900621118,0.15527950310559
"7413",-6500,43.766667,-69.3,"Monhegan Island Meadow",0.775193798449612,9.30232558139535,8.2687338501292,6.2015503875969,47.8036175710594,12.4031007751938,0,0.516795865633075
"7414",-6500,43.800155,-89.59428,"Emrick Lake",0.620198044459053,29.7118790679443,0.126742712294043,0.604722559831109,30.9009320416165,0.847040856853196,1.39143302396093,1.22726899373533
"7415",-6500,43.87196,-64.928795,"Path Lake",0.871839581517001,8.54402789886661,3.487358326068,8.02092414995641,36.7916303400174,2.615518744551,0,0
"7416",-6500,43.9,-80.4,"Wylde Bog",4.27875320785523,7.20662205598272,0.356140040989562,27.7782167491208,26.8172777442292,0.0904977375565611,6.20888053059691,0.535022148394241
"7417",-6500,43.91,-80.4,"Wylde Lake",0.949485012446154,11.3554294680639,0,6.31370410628762,47.2015528075142,0.155763239875389,2.05090090767876,1.10292764531009
"7418",-6500,43.916667,-74.683333,"Brandreth Bog",3.55439298353593,9.61429963584141,0.248756218905473,20.4813561060676,35.4003179976407,1.76822075191055,1.51946453300508,0
"7419",-6500,43.916944,-89.166944,"Disterhaft Farm Bog",0.131752305665349,34.2671905849261,0,0,19.0079746850115,1.87244754055923,2.42273557969083,4.97789961324323
"7420",-6500,43.921389,-69.410278,"Ross Pond",5.62440982058546,11.4047956292999,0,25.0059017941454,26.9079657358694,3.14537524169252,0.141643059490085,0.198412698412698
"7421",-6500,43.933333,-110.233333,"Divide Lake",0,0.277008310249307,14.9584487534626,0,44.0443213296399,0,0.831024930747922,0.277008310249307
"7422",-6500,43.95,-79.43,"Wilcox Lake",17.7583108715184,13.2771787960467,0,16.1185983827493,13.7488769092543,0.947888589398023,0.238095238095238,0
"7423",-6500,43.966667,-70.35,"Sinkhole Pond",0,17.6943699731903,1.60857908847185,1.07238605898123,49.8659517426273,1.07238605898123,0,0
"7424",-6500,44,-79.38,"Van Nostrand Lake",16.0138448463103,6.43602995959927,0,19.6101673553037,24.0146950098283,0.286076896295496,1.05124492687162,0.423067310719649
"7425",-6500,44.02195,-121.5425,"Tumalo Lake",0,0,1.04166666666667,2.34375,76.5625,2.60416666666667,3.125,0
"7426",-6500,44.033333,-71.833333,"Deer Lake Bog",2.36581237911025,7.07550428295109,0.0967117988394584,8.48145205857972,19.1729414202818,0.654704338214977,0.282709311964631,0
"7427",-6500,44.033333,-70.35,"Poland Spring Pond",1.77664974619289,13.9593908629442,0,11.6751269035533,47.7157360406091,1.01522842639594,0,0
"7428",-6500,44.05,-87.733333,"Gass Lake",1.03307653452353,35.665915663794,0.214362272240086,0,5.69472926622882,1.82955148326045,1.03038860634497,1.12913801387031
"7429",-6500,44.066667,-110.3,"Emerald Lake",0,0.692810255139955,10.2532047312361,0,45.7634072330939,0,3.19157171166708,1.53347163735447
"7430",-6500,44.1,-78.34,"Paynter Marsh",0.757575757575758,3.78787878787879,0,19.6969696969697,29.5454545454545,0.757575757575758,3.03030303030303,2.27272727272727
"7431",-6500,44.1,-78.1,"Cranberry Lake",18.4009420359512,12.9986542343555,0,12.9938479284822,19.0954532346439,0.247524752475248,0,0.242718446601942
"7432",-6500,44.125,-111.183333,"Cub Lake",0,0,0.15015015015015,0,57.5075075075075,0.15015015015015,9.75975975975976,0.600600600600601
"7433",-6500,44.133333,-71.733333,"Kinsman Pond",0.199600798403194,12.7744510978044,0.798403193612774,1.79640718562874,29.7405189620758,4.59081836327345,0,0
"7434",-6500,44.14,-71.701111,"Lonesome Lake",5.4519368723099,3.44332855093257,0.0717360114777618,11.4777618364419,7.38880918220947,1.57819225251076,0.430416068866571,0.430416068866571
"7435",-6500,44.148295,-74.055675,"Upper Wallface Pond",6.46900269541779,6.33423180592992,0.404312668463612,15.2291105121294,16.9811320754717,2.69541778975741,0.404312668463612,0.134770889487871
"7436",-6500,44.15,-110.233333,"Mariposa Lake",0,0,2.28758169934641,0,70.2614379084967,0,1.63398692810458,0.326797385620915
"7437",-6500,44.16658,-123.583975,"Little Lake",0,0.293255131964809,0,4.69208211143695,0.879765395894428,30.2052785923754,0.879765395894428,0
"7438",-6500,44.166667,-71.666667,"Eagle Lake Bog",2.32058883663872,7.93877968279931,0.524286590530712,12.1798054736104,17.1554166544966,4.09790577445454,0.80906621491369,0.0978473581213307
"7439",-6500,44.1670666666667,-78.1025,"Webbs Lake",18.3062135129408,9.33075319336455,0,26.2139550324661,6.42983492175912,0.802852755708724,0.483114228643099,0.320520228987048
"7440",-6500,44.178611,-107.259722,"Beaver Lake",0,0,1.21580547112462,0,68.0851063829787,0,5.47112462006079,0.303951367781155
"7441",-6500,44.18236,-73.96963,"Heart Lake",3.15288518738846,6.60321237358715,0.594883997620464,21.1778703152885,38.6079714455681,0.892325996430696,0,0.0594883997620464
"7442",-6500,44.199085,-78.14232,"Rice Lake",3.58381618885017,8.68050919558894,0.492853366420449,2.2717921772916,39.721633576394,0.437578597728289,0.130053874195228,0.422612645994692
"7443",-6500,44.21895,-93.84015,"Kimble Pond",0,25.7095239876045,0.308302808302808,0,5.34276277881029,0.243800851277487,3.00019558420219,8.42232935887583
"7444",-6500,44.238056,-87.848056,"Kellners Lake",0.449630365221229,26.9061017323182,0,0.146198830409357,19.2044576850932,0.460664239214388,1.5061238000662,0.910294604435617
"7445",-6500,44.246944,-71.251389,"Lost Pond",0.499375780274657,14.7315855181024,0.374531835205993,3.74531835205993,30.5867665418227,1.24843945068664,0.499375780274657,0.249687890137328
"7446",-6500,44.2697,-107.01237,"Sherd Lake",0,0.478171923413045,1.26122189560658,0,63.8649996027647,0,0.620183522682132,1.24036704536426
"7447",-6500,44.3,-77.916667,"Barry Lake",5.63108017443811,16.1929721569943,0.802163703455216,8.47869842334787,32.160348876216,0.205887286145589,0.205887286145589,0.276752767527675
"7448",-6500,44.313195,-68.22364,"Blackwoods Hollow",0.52577357683861,2.18205440594137,1.32625816061322,9.59924696706031,17.7658062643759,0.528611103468798,0.193193470102154,0.0884173297966401
"7449",-6500,44.351135,-75.87042,"Goose Bay Marsh",3.10462120037507,5.54953079200537,0,10.1994521599811,0,0.111111111111111,5.32915439194926,0.111111111111111
"7450",-6500,44.354435,-93.365935,"Kelly-Dudley Lake",0,22,5.5,0,5.5,0,0,8.5
"7451",-6500,44.36035,-72.37295,"Knob Hill Pond",17.3321722451987,4.26564554145275,0.0537330316742081,14.4637190652326,3.18608257461307,0.460527575851402,0.107885523691557,0.0804280133670239
"7452",-6500,44.37,-80.25,"Edward Lake",1.69357777935082,8.03508504039655,1.15521817631503,20.1285309899497,35.2787284488588,0.199357448224663,0.346725229590777,0.154393054218647
"7453",-6500,44.37328,-68.0726,"Schoodic Peninsula Hollow",0,1.26353790613718,0.451263537906137,5.23465703971119,32.7617328519856,2.70758122743682,0,0
"7454",-6500,44.483333,-77.05,"Inglesby Lake",0.485436893203883,11.1650485436893,0.485436893203883,3.88349514563107,69.4174757281553,0.485436893203883,0.485436893203883,0
"7455",-6500,44.49,-110.283611,"Cub Creek Pond",0,0,0.323624595469256,0,82.2006472491909,0,1.94174757281553,0
"7456",-6500,44.5,-89.116944,"Iola Bog",0,18.3150183150183,0.732600732600733,0,37.3626373626374,1.0989010989011,6.95970695970696,5.49450549450549
"7457",-6500,44.516667,-76.6,"High Lake",4.29111560984206,18.8325703120508,0.195834749784812,2.89802381753892,39.8880115497118,0.469073429501104,0.141540862950462,0
"7458",-6500,44.51785,-116.15215,"Van Wyck",0,0,15.5378486055777,0,9.56175298804781,0.398406374501992,0,0.796812749003984
"7459",-6500,44.55,-107.466667,"Floating Island Lake",0,0.223949373310396,1.43671996159142,0,62.2706926854656,0,11.1616196291411,0.947133609742893
"7460",-6500,44.5568055555555,-78.2247972222222,"Lovesick Lake",1.86915887850467,8.55001387989266,0.495049504950495,2.81761821041917,63.6555010641251,0.467289719626168,0.233644859813084,0
"7461",-6500,44.563333,-63.642778,"Silver Lake",0.5,5.80952380952381,6.40476190476191,15.1904761904762,37.4285714285714,3.38095238095238,0.976190476190476,0
"7462",-6500,44.573075,-67.530695,"Roque Island Hollow",0,1.60965794768612,10.261569416499,4.02414486921529,7.24346076458753,0.804828973843058,0,0
"7463",-6500,44.5924,-93.4132,"Sharkey Lake",0,14.2079607550919,0.38701564828614,0,7.52923704255671,1.02293426063918,5.39948666997847,10.5110531544958
"7464",-6500,44.607495,-78.039815,"McGinnis Lake",3.19785187037144,9.2748881286361,0.104493207941484,11.2442028350638,50.6261757266623,2.26575670597014,0,0.414116563071738
"7465",-6500,44.633333,-122.575,"Indian Prairie Fen",0,1.14757427817069,0.0633713561470215,1.58165949829082,8.23541623283639,31.4106253925896,3.61802668709632,0
"7466",-6500,44.65,-110.6,"Cygnet Lake Fen",0,0,0.610642583888276,0,74.3092731428149,0.426140738869826,1.7747907028319,0.360225221617825
"7467",-6500,44.7,-84.958333,"Cub Lake",0.934579439252336,9.1588785046729,0.186915887850467,0.747663551401869,79.0654205607477,0,0,0.934579439252336
"7468",-6500,44.735655,-81.00256,"Mary Lake",3.03336703741153,13.5490394337715,0.303336703741153,11.1223458038423,28.412537917088,0.70778564206269,0.101112234580384,0.505561172901921
"7469",-6500,44.76661,-121.779155,"Breitenbush Lake",0,0,0.28735632183908,2.08655876143561,61.5863241848464,5.63277034951912,0,1.11130659160216
"7470",-6500,44.77085,-93.12255,"Kirchner Marsh",0,17.59463940315,2.35364939012355,0,9.16294951249358,1.07172462795563,4.42111080408953,9.58532349109857
